model_slug,N,T,layer,n_effective,n_censored,accuracy,q_mean,q_mean_ci_95,q_var,q_var_ci_95,q_abs_mean_exploratory,q_tail_mass,q_bimodality_bc,q_bimodality_dip,q_bimodality_dip_pval,ordered_rate,sg_label_rate,pm_rate,stagnation_after_move_rate,phase,q_count,hbar_norm_mean,hbar_norm_std
deepseek-r1-distill-qwen-14b,3,0.2,layer_mid,25,0,0.4,0.31419706640623346,"[0.2877154619440182, 0.34495973916671996]",0.05860370199194667,"[0.051454780966061625, 0.06647547879176777]",0.3264476551986863,0.23333333333333334,0.4493220886821394,0.01729374829289463,0.835,0.4,0.32,0.28,0.0,ordered,300,32.530620734476436,19.361673856578243
deepseek-r1-distill-qwen-14b,3,0.3,layer_mid,25,0,0.32,0.2581470176839931,"[0.2347122426011206, 0.2830059639431617]",0.05369493494080864,"[0.04728338840561724, 0.06137874698956838]",0.27511522764170143,0.16666666666666666,0.44227701996210705,0.013043176596414222,1.0,0.32,0.4,0.28,0.0,spin_glass,300,34.74100929982258,26.090741858053025
deepseek-r1-distill-qwen-14b,3,0.4,layer_mid,25,0,0.48,0.28634016047128397,"[0.2605235600928145, 0.3102335188215161]",0.05778989369887378,"[0.049614764945806134, 0.0662492811517054]",0.30270724603839677,0.18333333333333332,0.407617236363376,0.023790459096408322,0.305,0.48,0.36,0.12,0.0,ordered,300,32.34360131489399,18.973242035129946
deepseek-r1-distill-qwen-14b,3,0.5,layer_mid,25,0,0.36,0.24034627008160336,"[0.21559542955852623, 0.2678133887411568]",0.048142996245081095,"[0.03958243243213025, 0.05484523820168976]",0.2519192040416947,0.14666666666666667,0.5091321214835828,0.012345192724059968,1.0,0.36,0.36,0.28,0.0,ordered,300,34.07799262128238,24.434696460481486
deepseek-r1-distill-qwen-14b,3,0.6,layer_mid,25,0,0.36,0.1634940753989893,"[0.13724592256072915, 0.18706199523939143]",0.048099490085377734,"[0.03954459249356509, 0.05603234515091675]",0.19448249994300615,0.08666666666666667,0.5396270823237618,0.013310620103513221,1.0,0.36,0.28,0.36,0.0,ordered,300,46.259618000376896,32.522639110060425
deepseek-r1-distill-qwen-14b,3,0.7,layer_mid,25,0,0.28,0.16472621790039982,"[0.14386735645909007, 0.18958088264495263]",0.04390909881327003,"[0.03751381122934024, 0.051927652171975355]",0.18923478963849572,0.10333333333333333,0.548611844298635,0.01492257941665119,0.945,0.28,0.36,0.36,0.0,spin_glass,300,44.946414916690976,31.259262552817493
deepseek-r1-distill-qwen-14b,3,0.8,layer_mid,25,0,0.32,0.19291241920965224,"[0.16873293598193134, 0.2219929731040842]",0.05479439652627243,"[0.04653325303386631, 0.062108460371187064]",0.22620720799611946,0.14,0.5144726402341044,0.015104086086478572,0.97,0.32,0.36,0.28,0.0,spin_glass,300,39.60424883656236,28.830696076244656
deepseek-r1-distill-qwen-14b,3,0.9,layer_mid,25,0,0.24,0.19403990506535415,"[0.17049064603154288, 0.21810727536501795]",0.04341529171373319,"[0.0357427055648809, 0.05022408514455424]",0.20951941788537462,0.08333333333333333,0.5033457406647818,0.01509595167492396,0.965,0.24,0.36,0.4,0.0,spin_glass,300,45.01158926622008,33.365751801674435
deepseek-r1-distill-qwen-14b,3,1.0,layer_mid,25,0,0.2,0.1383727469291217,"[0.1148710487725888, 0.15841461026120554]",0.04260820512903718,"[0.033680950814498796, 0.050449088834917]",0.17898627975647363,0.06666666666666667,0.4365955134494489,0.011139574185533985,1.0,0.2,0.52,0.24,0.0,spin_glass,300,41.80035953692793,30.68162069212484
deepseek-r1-distill-qwen-14b,3,1.1,layer_mid,30,0,0.03333333333333333,0.22681675154255157,"[0.20500133717386548, 0.2487144249031081]",0.05366792567807148,"[0.04732228655391617, 0.05989630440455596]",0.24258115340495826,0.15862068965517243,0.5897299645631277,0.009791914207142526,1.0,0.03333333333333333,0.6333333333333333,0.3333333333333333,0.0,spin_glass,435,42.22059904313085,33.10805142118535
deepseek-r1-distill-qwen-14b,3,1.2,layer_mid,30,0,0.06666666666666667,0.10562604447101795,"[0.09017196229202451, 0.11972734235524002]",0.02768506999890997,"[0.024076907907996246, 0.031016797871108365]",0.13924975778053625,0.01839080459770115,0.4761189358843255,0.011027943141830634,0.995,0.06666666666666667,0.43333333333333335,0.4,0.0,spin_glass,435,52.44513044200207,37.434037928599246
deepseek-r1-distill-qwen-14b,3,1.3,layer_mid,30,0,0.06666666666666667,0.0617846397690623,"[0.05018513939328943, 0.07461215524566277]",0.016780004819552375,"[0.013353249363450188, 0.01994201868461806]",0.09747056581364666,0.013793103448275862,0.4609029471864805,0.01341313874979187,0.905,0.06666666666666667,0.2,0.5333333333333333,0.0,transitional,435,68.13208905880717,34.970864964277865
deepseek-r1-distill-qwen-14b,3,1.4,layer_mid,30,0,0.06666666666666667,0.13749444619032059,"[0.11662458681741662, 0.15677380342238667]",0.04499024990256999,"[0.03370159276158811, 0.05434875268949824]",0.1545935512838306,0.09195402298850575,0.7550844548414245,0.012801986842920974,0.94,0.06666666666666667,0.03333333333333333,0.6,0.0,spin_glass,435,69.33878266261672,31.35318362792666
deepseek-r1-distill-qwen-14b,3,1.5,layer_mid,29,1,0.0,0.10187014911947094,"[0.08600627306388399, 0.11561276888744718]",0.025287102003043193,"[0.017955880541563253, 0.03400081413195699]",0.12289887627795644,0.03694581280788178,0.6390221243003888,0.01186778549967605,0.99,0.0,0.0,0.7241379310344828,0.0,spin_glass,406,81.05193377235052,27.591303909563255
deepseek-r1-distill-qwen-14b,3,1.8,layer_mid,30,0,0.0,0.06472950735272792,"[0.05560585089035145, 0.07450396685112624]",0.008163118941978683,"[0.006389961310775818, 0.01026012923080951]",0.07906657667905595,0.006896551724137931,0.4156088926003712,0.011646819917753166,0.975,0.0,0.0,0.8333333333333334,0.0,paramagnetic,435,92.2217469589365,17.029939026377985
deepseek-r1-distill-qwen-14b,3,2.0,layer_mid,30,0,0.0,0.06344982725452145,"[0.05490498891858423, 0.07157030944067493]",0.007956685853348671,"[0.00664018756379316, 0.009072452822808575]",0.0828769936425114,0.0,0.3791557300169409,0.01326428783541929,0.925,0.0,0.0,0.9666666666666667,0.0,paramagnetic,435,97.49518601491371,6.696007846462913
deepseek-r1-distill-qwen-14b,3,2.5,layer_mid,30,0,0.0,0.08306229244071806,"[0.07323990026741961, 0.09143748334477743]",0.01068395623144859,"[0.009237630669510043, 0.012266825714683145]",0.10296961825017935,0.0,0.35372988104313663,0.01712819136821441,0.435,0.0,0.0,0.9333333333333333,0.0,transitional,435,101.19569749404268,7.42219269781529
deepseek-r1-distill-qwen-14b,3,3.0,layer_mid,30,0,0.0,0.06870631242344417,"[0.05838169832129169, 0.07916670529994536]",0.011060880969558746,"[0.009403287960852266, 0.013535888073162113]",0.09415400886098949,0.0022988505747126436,0.3939194668303801,0.014974409045896942,0.775,0.0,0.0,0.9333333333333333,0.0,paramagnetic,435,98.701718105446,7.801786911790397
deepseek-r1-distill-qwen-14b,4,0.1,layer_mid,25,0,0.32,0.10202150171029495,"[0.075635494766313, 0.12542672016927375]",0.03655282740352843,"[0.029061777145077874, 0.04325028394367185]",0.14727419489758,0.043333333333333335,0.2992309072943736,0.017328509916621757,0.81,0.32,0.08,0.6,0.0,spin_glass,300,67.3361571680307,38.84879524314638
deepseek-r1-distill-qwen-14b,4,0.2,layer_mid,25,0,0.28,0.11398526826960795,"[0.09075724325473954, 0.13647986613611984]",0.04267272075470342,"[0.03335112114643989, 0.05225248818236423]",0.16573643405752836,0.04666666666666667,0.4235469326731282,0.015215777867084104,0.94,0.28,0.52,0.2,0.0,spin_glass,300,42.610327950301034,30.372081540434642
deepseek-r1-distill-qwen-14b,4,0.3,layer_mid,25,0,0.36,0.10813911156885439,"[0.08499688071463361, 0.13254648201407948]",0.03644996010322835,"[0.02971179012561952, 0.04427530635555549]",0.1469592780607869,0.07333333333333333,0.5437340718095275,0.015546190779175805,0.955,0.36,0.32,0.32,0.0,ordered,300,46.090060677448385,36.13329211524849
deepseek-r1-distill-qwen-14b,4,0.4,layer_mid,25,0,0.24,0.07285168959626834,"[0.05526527602162078, 0.0915663010932532]",0.028715469972553517,"[0.024170279834653075, 0.03419135011392886]",0.1350977944547625,0.023333333333333334,0.43233672925015726,0.012083038891705762,1.0,0.24,0.32,0.4,0.0,spin_glass,300,50.70612050301653,36.09553478377334
deepseek-r1-distill-qwen-14b,4,0.5,layer_mid,25,0,0.2,0.0847022522072681,"[0.06973590614671477, 0.101814508294644]",0.02745970872240423,"[0.02272086159990376, 0.032998679996755674]",0.1270828345784249,0.02,0.5025839049242198,0.013658554416129214,0.99,0.2,0.36,0.44,0.0,spin_glass,300,52.070105032525845,38.174801096421746
deepseek-r1-distill-qwen-14b,4,0.6,layer_mid,25,0,0.36,0.05524206882496221,"[0.034031667297528476, 0.07699449426164007]",0.04050618272263127,"[0.033727938565445856, 0.04778062688026763]",0.14873895223198308,0.023333333333333334,0.45263495718437824,0.012384500077810442,1.0,0.36,0.32,0.28,0.0,transitional,300,42.726504482694345,34.20984670926731
deepseek-r1-distill-qwen-14b,4,0.7,layer_mid,25,0,0.12,0.06588753937582087,"[0.04486294174882274, 0.09198403417371011]",0.03890777031068057,"[0.03273087893733461, 0.045868053293092695]",0.14811862652469066,0.02666666666666667,0.4262155878249259,0.012310285741204675,1.0,0.12,0.6,0.24,0.0,spin_glass,300,41.472245714911004,31.665536474197364
deepseek-r1-distill-qwen-14b,4,0.8,layer_mid,25,0,0.32,0.07032876312910051,"[0.046072936921333824, 0.09548737809198067]",0.04266976021847222,"[0.0338708259635281, 0.05030248137286395]",0.15461408225626538,0.04,0.39128331723118487,0.010939649365192908,1.0,0.32,0.28,0.4,0.0,spin_glass,300,48.83606491264538,36.79806054667585
deepseek-r1-distill-qwen-14b,4,0.9,layer_mid,25,0,0.2,0.051633294513671636,"[0.02042879432399994, 0.0762555858549201]",0.04413555769618801,"[0.036723869798900334, 0.053567407682740625]",0.15287055951516273,0.03,0.34045959384984203,0.015023368517830503,0.95,0.2,0.56,0.24,0.0,spin_glass,300,42.961161709621386,33.38600760837547
deepseek-r1-distill-qwen-14b,4,1.0,layer_mid,25,0,0.24,0.03965633886689884,"[0.016977556508633206, 0.06548165542264779]",0.04349627082536373,"[0.035850835828178655, 0.053491932585772395]",0.1545484088571176,0.02666666666666667,0.31445944340364856,0.010219523655008035,1.0,0.24,0.52,0.24,0.0,spin_glass,300,36.66561802269187,28.094544345873462
deepseek-r1-distill-qwen-14b,4,1.1,layer_mid,30,0,0.1,0.053879762873715265,"[0.03951924233469089, 0.06958805200112356]",0.030516091790615284,"[0.026080738815066836, 0.03522076853888971]",0.13106349847376356,0.013793103448275862,0.447057714516066,0.011009967259656264,0.995,0.1,0.5333333333333333,0.36666666666666664,0.0,spin_glass,435,51.84776815227883,37.01665763872218
deepseek-r1-distill-qwen-14b,4,1.2,layer_mid,30,0,0.16666666666666666,0.09125960224084309,"[0.07489130303838822, 0.10847499078952164]",0.03725186128174331,"[0.029905237438244227, 0.04659085226291964]",0.1412290238773391,0.04597701149425287,0.44484657328236926,0.01725304996452868,0.465,0.16666666666666666,0.4,0.36666666666666664,0.0,spin_glass,435,49.51443806698223,35.84947317472377
deepseek-r1-distill-qwen-14b,4,1.3,layer_mid,30,0,0.03333333333333333,0.12007072533106834,"[0.1070466452367923, 0.13250603836228378]",0.020599835147770952,"[0.015972035124010412, 0.02490858439784988]",0.13028921915759348,0.0367816091954023,0.5977831605472681,0.01466530742184434,0.805,0.03333333333333333,0.26666666666666666,0.5333333333333333,0.0,spin_glass,435,68.10119339524171,37.0517673206364
deepseek-r1-distill-qwen-14b,4,1.4,layer_mid,30,0,0.1,0.13030193591836786,"[0.11128797589631613, 0.14964604928649552]",0.03361060782679275,"[0.026286434630849766, 0.042191605905746166]",0.14268984741047663,0.08045977011494253,0.7537767894609659,0.014884301996295849,0.835,0.1,0.1,0.5,0.0,spin_glass,435,72.316356797748,36.310741518681
deepseek-r1-distill-qwen-14b,4,1.5,layer_mid,30,0,0.0,0.08753642043315887,"[0.07605392796092948, 0.09943531939733172]",0.01645320164165657,"[0.010641988487701013, 0.022463591180201838]",0.10325426516211689,0.01839080459770115,0.5477739444841435,0.01390892617849398,0.865,0.0,0.0,0.8,0.0,spin_glass,435,83.82579354149276,25.712107931390978
deepseek-r1-distill-qwen-14b,4,1.8,layer_mid,30,0,0.0,0.07688915667346155,"[0.06480029216326676, 0.08760363512223986]",0.017865773811302315,"[0.012222810470430208, 0.02428256882496585]",0.0992114540749104,0.01839080459770115,0.5388706219481728,0.031048014190016224,0.0,0.0,0.0,0.7666666666666667,0.0,spin_glass,435,87.79247110327218,22.173535503956273
deepseek-r1-distill-qwen-14b,4,2.0,layer_mid,29,1,0.0,0.06486485272578481,"[0.05548328558043251, 0.07287573990103387]",0.009090571163433248,"[0.00796263139714337, 0.010357914268994774]",0.08852965857080068,0.0,0.40441761562266815,0.015533211046659754,0.765,0.0,0.0,0.9655172413793104,0.0,paramagnetic,406,98.1971310337422,7.973757708184718
deepseek-r1-distill-qwen-14b,4,2.5,layer_mid,30,0,0.0,0.07832557107584105,"[0.07003575706071907, 0.08714126596315078]",0.009100663042254487,"[0.0076738856493357875, 0.010589168543688516]",0.0955621819231217,0.0022988505747126436,0.3528937656969896,0.012734198414935463,0.965,0.0,0.0,0.9666666666666667,0.0,paramagnetic,435,97.39662047584552,6.232247452994008
deepseek-r1-distill-qwen-14b,4,3.0,layer_mid,30,0,0.0,0.08567389952069708,"[0.07736880758263001, 0.09426185768435981]",0.008345498191752307,"[0.007133553731836391, 0.009396156221082015]",0.10083509164065636,0.0,0.3463037579491336,0.014112721876596656,0.87,0.0,0.0,1.0,0.0,transitional,435,100.82761113215446,7.397047782587569
deepseek-r1-distill-qwen-14b,5,0.1,layer_mid,25,0,0.0,0.09654999352622275,"[0.08006645985199008, 0.1149197258340586]",0.026835381154359333,"[0.022302252527580353, 0.03145007612963186]",0.1414323248576397,0.02,0.3034005862321817,0.02150500402551371,0.5,0.0,0.24,0.72,0.0,spin_glass,300,72.53546905808449,37.64973496492979
deepseek-r1-distill-qwen-14b,5,0.2,layer_mid,25,0,0.0,0.06411420797563232,"[0.0480890100123389, 0.08273113731349707]",0.02803459336920236,"[0.022664151011675564, 0.03309279609420066]",0.12520605611621885,0.02,0.36165845814577174,0.01433084814691405,0.985,0.0,0.32,0.6,0.0,spin_glass,300,62.700324425553255,40.54123695616919
deepseek-r1-distill-qwen-14b,5,0.3,layer_mid,25,0,0.0,0.07723250882545603,"[0.05875715229861832, 0.10008000027892724]",0.030222673805531716,"[0.025646712978233437, 0.035372407527804045]",0.13961425823695864,0.016666666666666666,0.4884703238176307,0.01968137211330819,0.605,0.0,0.36,0.6,0.0,spin_glass,300,62.853354919415295,39.69945256717653
deepseek-r1-distill-qwen-14b,5,0.4,layer_mid,25,0,0.0,0.09012233439611654,"[0.06754488037371646, 0.1089614133279137]",0.027049562798052696,"[0.022217069755759475, 0.031063093252547285]",0.13305958908464108,0.023333333333333334,0.4969399263721431,0.021959406966340016,0.44,0.0,0.32,0.68,0.0,spin_glass,300,70.98927452398507,36.590542706454286
deepseek-r1-distill-qwen-14b,5,0.5,layer_mid,25,0,0.0,0.05750896613415762,"[0.03730044962208949, 0.07837189282807387]",0.026697818108312756,"[0.022318464096129698, 0.03112172204708867]",0.12936278118673117,0.0033333333333333335,0.40831679262641535,0.021886827235448814,0.38,0.0,0.44,0.52,0.0,spin_glass,300,59.11702690100187,38.041551896863005
deepseek-r1-distill-qwen-14b,5,0.6,layer_mid,25,0,0.0,0.07031623488382788,"[0.054139783222335855, 0.08724965985170276]",0.024123982040091897,"[0.020759651069368588, 0.028098411078404988]",0.12432706964052466,0.006666666666666667,0.3821049364824782,0.013177253421341847,1.0,0.0,0.44,0.56,0.0,transitional,300,64.6865853602485,38.51462459037811
deepseek-r1-distill-qwen-14b,5,0.7,layer_mid,25,0,0.0,0.027756310729581155,"[0.010842393349147352, 0.04337957771383246]",0.023049802883991912,"[0.018907580448767867, 0.028241636916042943]",0.1110354657742293,0.01,0.2809255476372646,0.01871329507074675,0.715,0.0,0.56,0.4,0.0,transitional,300,48.870408428061836,38.16110045411408
deepseek-r1-distill-qwen-14b,5,0.8,layer_mid,25,0,0.0,0.08616716437634481,"[0.06725401264772829, 0.10281930028400037]",0.01949318834320217,"[0.01616288990677344, 0.022642366095429994]",0.12245777822876654,0.0033333333333333335,0.41367036847837885,0.01559810107943696,0.935,0.0,0.48,0.52,0.0,transitional,300,63.576867478416254,38.74186733531642
deepseek-r1-distill-qwen-14b,5,0.9,layer_mid,25,0,0.0,0.049286941301521926,"[0.031362203488218936, 0.06596851519776842]",0.02532857744849516,"[0.02011456928031252, 0.029942681639579666]",0.11964777122185112,0.016666666666666666,0.4293735075511156,0.01213593788941532,1.0,0.0,0.56,0.4,0.0,spin_glass,300,50.50363543303089,38.13381681778363
deepseek-r1-distill-qwen-14b,5,1.0,layer_mid,25,0,0.0,0.05557547425663877,"[0.04075161674995585, 0.06964084336979966]",0.02160547981996036,"[0.017113441627862346, 0.02612398543214964]",0.11118899056965781,0.016666666666666666,0.3499589979583803,0.014655567218729721,0.975,0.0,0.44,0.52,0.0,spin_glass,300,64.15450076831138,38.67105542205555
deepseek-r1-distill-qwen-14b,5,1.1,layer_mid,30,0,0.0,0.0725461722552955,"[0.05571324568383416, 0.08425151629913233]",0.021619526508902684,"[0.018047141037688223, 0.024947242081184966]",0.11778284088923278,0.009195402298850575,0.4412828193341506,0.014865024347845184,0.8,0.0,0.36666666666666664,0.5333333333333333,0.0,transitional,435,61.62927391446365,40.04703891499104
deepseek-r1-distill-qwen-14b,5,1.2,layer_mid,30,0,0.0,0.11368827580530806,"[0.09596567149117635, 0.12824255180383534]",0.03029947438810548,"[0.02310736806244244, 0.03699098899692575]",0.1311879398454814,0.03218390804597701,0.5828636355938935,0.01666210511159986,0.61,0.0,0.3,0.5666666666666667,0.0,spin_glass,435,67.72065642475992,40.49857721516752
deepseek-r1-distill-qwen-14b,5,1.3,layer_mid,30,0,0.0,0.13447776198945458,"[0.11962042721958585, 0.14794718960487552]",0.023706884885568887,"[0.017283556177370103, 0.029794915719995155]",0.13865521486790588,0.052873563218390804,0.74224130704326,0.015037493170055566,0.79,0.0,0.23333333333333334,0.5666666666666667,0.0,spin_glass,435,66.26856011747408,39.19437789351658
deepseek-r1-distill-qwen-14b,5,1.4,layer_mid,30,0,0.0,0.19546792597528728,"[0.17266276886229479, 0.21937831987654172]",0.07057829243288971,"[0.061058463771023586, 0.0813225773742074]",0.22069702603578287,0.18160919540229886,0.7028203308265658,0.02460720423535428,0.045,0.0,0.0,0.36666666666666664,0.0,spin_glass,435,55.06299249218774,31.49685302319532
deepseek-r1-distill-qwen-14b,5,1.5,layer_mid,30,0,0.0,0.10175533889204327,"[0.09116745186089625, 0.11394852272735431]",0.019048107729547858,"[0.01330207335855491, 0.025012974779020158]",0.11610024967228287,0.034482758620689655,0.616259119954378,0.014119887226464548,0.83,0.0,0.0,0.7333333333333333,0.0,spin_glass,435,81.84327844872278,30.064187771475236
deepseek-r1-distill-qwen-14b,5,1.8,layer_mid,30,0,0.0,0.06277466003188822,"[0.052705716723204156, 0.07408023543661765]",0.013268841523079668,"[0.008837051122659883, 0.018254692340492422]",0.0874853536976196,0.011494252873563218,0.4602794637817324,0.017495944202227238,0.49,0.0,0.0,0.8,0.0,transitional,435,88.3519481743703,19.441913586669962
deepseek-r1-distill-qwen-14b,5,2.0,layer_mid,30,0,0.0,0.06142430021393074,"[0.05263354381826064, 0.0691562596490564]",0.008546141819915835,"[0.007327243508920066, 0.009861883954945787]",0.08477927802597207,0.0,0.4048096914853912,0.012905857346211906,0.925,0.0,0.0,0.8,0.0,paramagnetic,435,96.97565091658898,10.90072833780367
deepseek-r1-distill-qwen-14b,5,2.5,layer_mid,30,0,0.0,0.07577900330024392,"[0.06580972757074488, 0.08483353121095297]",0.012134460780931522,"[0.01066661224146978, 0.013747496447232903]",0.10559983180936165,0.0,0.35185564783789924,0.013411382710700257,0.915,0.0,0.0,0.9666666666666667,0.0,transitional,435,100.5281722507295,7.734092973592995
deepseek-r1-distill-qwen-14b,5,3.0,layer_mid,30,0,0.0,0.10150788217578506,"[0.09352362459014452, 0.11106148719097084]",0.009443210069585437,"[0.00822760077254013, 0.010694727741549446]",0.11243926543802324,0.0,0.3795257492454042,0.016604159861997553,0.6,0.0,0.0,1.0,0.0,transitional,435,102.22818872105593,7.797612837082493
deepseek-r1-distill-qwen-14b,6,0.1,layer_mid,25,0,0.0,0.12971145443590237,"[0.10458488443971013, 0.15582328653006]",0.05389602999527509,"[0.04351312181172577, 0.06472412699391399]",0.17536924709193097,0.10666666666666667,0.6577438238374236,0.013806342265097298,0.99,0.0,0.56,0.4,0.0,spin_glass,300,52.43890763465242,37.55893418384905
deepseek-r1-distill-qwen-14b,6,0.2,layer_mid,25,0,0.0,0.07097181710943111,"[0.05330090672245468, 0.08925591917132637]",0.029325621464916296,"[0.022734280466200973, 0.0348965045625169]",0.12323162777519703,0.03,0.47396047298069155,0.01045321500025788,1.0,0.0,0.64,0.36,0.0,spin_glass,300,53.308854625591586,36.63087880306718
deepseek-r1-distill-qwen-14b,6,0.3,layer_mid,25,0,0.0,0.037062535445021555,"[0.015616743536366435, 0.05651735396024305]",0.03687687704187673,"[0.026909600586229595, 0.0460966932656291]",0.13448633204602928,0.043333333333333335,0.48700140083354787,0.012243226756244972,1.0,0.0,0.72,0.24,0.0,spin_glass,300,39.679625537039925,26.67771617204748
deepseek-r1-distill-qwen-14b,6,0.4,layer_mid,25,0,0.0,0.04828454008435058,"[0.026720752595542827, 0.06630596729329667]",0.041242994676260976,"[0.03333636523828438, 0.04944462932596235]",0.1419963032832577,0.03,0.46663042948389,0.015109337987321562,0.93,0.0,0.6,0.36,0.0,spin_glass,300,44.4933753329555,36.581606425655224
deepseek-r1-distill-qwen-14b,6,0.5,layer_mid,25,0,0.0,0.0724763087085232,"[0.05601864885660968, 0.08980628527846074]",0.02597438328804398,"[0.0211137833348276, 0.03115663751195792]",0.12351760005464582,0.023333333333333334,0.4719756758254886,0.013965700001258371,0.985,0.0,0.68,0.32,0.0,spin_glass,300,45.404649478968125,35.530834698642884
deepseek-r1-distill-qwen-14b,6,0.6,layer_mid,25,0,0.0,0.061801922526785256,"[0.03647824576419703, 0.0880203963815016]",0.05314213188574037,"[0.041063664367975615, 0.0642173521846941]",0.16525518037067832,0.06666666666666667,0.4551838074373801,0.01665795195064971,0.9,0.0,0.84,0.12,0.0,spin_glass,300,32.02020029851674,26.90726050821883
deepseek-r1-distill-qwen-14b,6,0.7,layer_mid,25,0,0.0,0.04077364761219954,"[0.019733204388784842, 0.06218895032228573]",0.027812753234915822,"[0.02290408969148955, 0.03340025528765756]",0.12141211385641935,0.013333333333333334,0.3724288003944067,0.017437597655309153,0.83,0.0,0.72,0.28,0.0,spin_glass,300,42.573289601709476,36.34640999607379
deepseek-r1-distill-qwen-14b,6,0.8,layer_mid,17,0,nan,0.07650230245685052,"[0.041685174978028296, 0.10546084354953605]",0.040649674649707424,"[0.03067885655013039, 0.05352234470323777]",0.14178066545666446,0.058823529411764705,0.5909855939529962,0.01807265362974425,0.995,nan,nan,nan,nan,undetermined,136,40.54255407249963,34.04686166594445
