model_slug,N,T,layer,n_effective,n_censored,accuracy,q_mean,q_mean_ci_95,q_var,q_var_ci_95,q_abs_mean_exploratory,q_tail_mass,q_bimodality_bc,q_bimodality_dip,q_bimodality_dip_pval,ordered_rate,sg_label_rate,pm_rate,stagnation_after_move_rate,phase,q_count,hbar_norm_mean,hbar_norm_std
deepseek-r1-distill-llama-8b,4,0.4,layer_mid,25,0,0.0,0.05813563527609993,"[0.0472729144177629, 0.06992382552955123]",0.009786349612878048,"[0.007210988732028702, 0.012584634314623443]",0.0806869009641835,0.006666666666666667,0.4722332823054286,0.019383521590389415,0.648,0.0,0.12,0.76,0.12,paramagnetic,300,10.029068431686488,3.8841119471714367
deepseek-r1-distill-llama-8b,4,0.5,layer_mid,25,0,0.0,0.04857799475776286,"[0.03847513464475198, 0.06069114394773123]",0.010193306621209835,"[0.007728518079579073, 0.013616617208968979]",0.07685199067567201,0.0033333333333333335,0.364894675156752,0.012496613016252241,0.998,0.0,0.2,0.68,0.12,paramagnetic,300,8.720419914588051,4.788960974035738
deepseek-r1-distill-llama-8b,4,0.6,layer_mid,25,0,0.0,0.04007722518812169,"[0.025695164261169898, 0.05476550174956072]",0.017308947816726362,"[0.012500458950139494, 0.02261518689142801]",0.09153257826140873,0.02,0.5061502058617425,0.018127667800745838,0.754,0.0,0.4,0.52,0.08,spin_glass,300,7.370790112260903,4.401726545801433
deepseek-r1-distill-llama-8b,4,0.7,layer_mid,25,0,0.0,0.041573186610837295,"[0.028379717421482726, 0.055778911536461945]",0.013187839805552397,"[0.009622701899461655, 0.016884070454323045]",0.07993417741018917,0.01,0.44158290751792234,0.01705929281248794,0.868,0.0,0.32,0.56,0.12,undetermined,300,9.333870305169599,4.745514803428852
deepseek-r1-distill-llama-8b,4,0.8,layer_mid,25,0,0.0,0.03052003972812335,"[0.017579903059509582, 0.04359465158442962]",0.013711619241315318,"[0.010969932707342653, 0.016859400552842713]",0.08540706917297164,0.0,0.41951605273423176,0.01757065786357513,0.838,0.0,0.2,0.48,0.32,undetermined,300,8.152059112085093,4.247283808525824
deepseek-r1-distill-llama-8b,4,0.9,layer_mid,25,0,0.0,0.00799888663221886,"[-0.006712141698761632, 0.02210230746909745]",0.016734115802416922,"[0.011977083342686492, 0.022462260736885176]",0.08445850458429606,0.01,0.3059034488284377,0.0125540918509281,1.0,0.0,0.32,0.56,0.12,undetermined,300,7.806540316027418,4.960486342455848
deepseek-r1-distill-llama-8b,4,1.0,layer_mid,25,0,0.0,0.058146731683003335,"[0.04492546239999225, 0.07160884082667682]",0.013134280092415377,"[0.00975451374842739, 0.01714088737996783]",0.08619579236645009,0.006666666666666667,0.49266714220846475,0.015429472816169708,0.962,0.0,0.16,0.52,0.28,undetermined,300,8.242908572883655,4.210179838990516
deepseek-r1-distill-llama-8b,4,1.1,layer_mid,30,0,0.0,0.05617634020636742,"[0.045043126764511436, 0.06684349897299727]",0.013658269755994,"[0.010590513720318348, 0.0168130859862616]",0.0867127885244059,0.0022988505747126436,0.2871867478695541,0.012419021472453044,0.974,0.0,0.23333333333333334,0.6333333333333333,0.1,undetermined,435,9.332401744109518,4.854860787619167
deepseek-r1-distill-llama-8b,4,1.2,layer_mid,25,0,0.0,0.05680931598909447,"[0.04814491305658117, 0.06767424337606043]",0.007862645602979286,"[0.005514053747021228, 0.010759459544627313]",0.06698157471178777,0.006666666666666667,0.5044562955516214,0.0106116714575412,1.0,0.0,0.12,0.64,0.24,undetermined,300,8.439051081234531,2.9029574413716595
deepseek-r1-distill-llama-8b,4,1.3,layer_mid,30,0,0.0,0.025659207657467525,"[0.018722832894108567, 0.0326541955830729]",0.005532853039776714,"[0.004261262581189182, 0.007213310784772074]",0.05365562757055804,0.0022988505747126436,0.42208705201887875,0.011959866083346177,0.976,0.0,0.0,0.9,0.06666666666666667,paramagnetic,435,10.53096237640917,1.6362682220968996
