model_slug,N,T,layer,n_effective,n_censored,accuracy,q_mean,q_mean_ci_95,q_var,q_var_ci_95,q_abs_mean_exploratory,q_tail_mass,q_bimodality_bc,q_bimodality_dip,q_bimodality_dip_pval,ordered_rate,sg_label_rate,pm_rate,stagnation_after_move_rate,phase,q_count,hbar_norm_mean,hbar_norm_std
deepseek-r1-distill-qwen-7b,6,0.9,layer_mid,25,0,0.0,0.08104537041153677,"[0.059962858961679605, 0.11008074049926478]",0.04580661941214088,"[0.03592871693097774, 0.05608699828126192]",0.15080107257334094,0.06333333333333334,0.43758353828191493,0.011591318642430182,1.0,0.0,0.44,0.0,0.0,spin_glass,300,60.138473147686334,44.60501827210446
deepseek-r1-distill-qwen-7b,6,1.0,layer_mid,25,0,0.0,0.08918209314687779,"[0.06991646862107145, 0.10742707091387498]",0.02595894743176833,"[0.020365338239674843, 0.030661189601102805]",0.12900130851336503,0.016666666666666666,0.5041419606356079,0.011438944246869186,1.0,0.0,0.28,0.0,0.0,spin_glass,300,71.09351517224457,48.299297217671324
deepseek-r1-distill-qwen-7b,6,1.1,layer_mid,30,0,0.0,0.051199579500193236,"[0.03878794837148435, 0.061367662763702875]",0.016869370100952956,"[0.01285552742476187, 0.020691816123251296]",0.08162894056802532,0.029885057471264367,0.6645504344293954,0.010564372486936363,0.995,0.0,0.03333333333333333,0.1,0.0,spin_glass,435,97.27513728679706,46.12589628090257
deepseek-r1-distill-qwen-7b,6,1.2,layer_mid,30,0,0.0,0.032505610570728385,"[0.02291813642834506, 0.04288801491564649]",0.0112902449013542,"[0.007595745880593494, 0.014910569158463928]",0.06682544164094599,0.011494252873563218,0.5552290222791445,0.014006566325206493,0.865,0.0,0.03333333333333333,0.4,0.0,transitional,435,115.71584283122175,36.31120261984731
deepseek-r1-distill-qwen-7b,6,1.3,layer_mid,30,0,0.0,0.04528289250703728,"[0.03507955899628995, 0.05505848818306762]",0.011044500143161735,"[0.007038144970778328, 0.014969852003575219]",0.0688504938444413,0.013793103448275862,0.5829338301686702,0.014566045166655849,0.825,0.0,0.0,0.5,0.0,transitional,435,120.01319742024533,29.70712132338655
deepseek-r1-distill-qwen-7b,6,1.4,layer_mid,30,0,0.0,0.023591026321376593,"[0.016650447214150946, 0.03291196640068668]",0.00762869778605234,"[0.00529984332602437, 0.011298093055745934]",0.05888027786362279,0.0022988505747126436,0.3912463835193203,0.013579914193413568,0.935,0.0,0.0,0.6,0.0,paramagnetic,435,124.48192688672451,24.834540484538056
deepseek-r1-distill-qwen-7b,6,1.5,layer_mid,30,0,0.0,0.024722776479322674,"[0.016480318829166674, 0.0331842834044438]",0.007984279109770356,"[0.005612836791626271, 0.010674409570905314]",0.06278908719119478,0.004597701149425287,0.40701603444741424,0.010049836106144286,1.0,0.0,0.0,0.6333333333333333,0.0,paramagnetic,435,123.87542146265581,24.95153237455131
deepseek-r1-distill-qwen-7b,6,1.8,layer_mid,30,0,0.0,0.04455878298312486,"[0.03679220465120929, 0.05206422411352121]",0.007163532302822055,"[0.006081315645725086, 0.008462338611585995]",0.07095401044909837,0.0,0.35267005428061676,0.013727244307962018,0.87,0.0,0.0,0.9,0.0,paramagnetic,435,130.46332109332153,9.836983454132103
deepseek-r1-distill-qwen-7b,6,2.0,layer_mid,30,0,0.0,0.04283282041267804,"[0.034670777043741496, 0.051123341702321995]",0.007842419794353461,"[0.006514353342052689, 0.008854116038078274]",0.0758882169923896,0.0,0.31091313635503537,0.011721772705848841,0.955,0.0,0.0,0.9,0.0,paramagnetic,435,131.41333226529957,10.593887058181787
deepseek-r1-distill-qwen-7b,6,2.5,layer_mid,30,0,0.0,0.05825216709180725,"[0.05210058740434432, 0.06551679840633788]",0.006049733939438067,"[0.005206972449495956, 0.006822662509285996]",0.07554621877762077,0.0,0.3542468826399016,0.00982907347863641,1.0,0.0,0.0,1.0,0.0,paramagnetic,435,134.54687740631286,11.290493955098283
deepseek-r1-distill-qwen-7b,6,3.0,layer_mid,30,0,0.0,0.07487624415800691,"[0.06706887874467712, 0.0831381182442325]",0.007649637384287226,"[0.006414644841088625, 0.008959135451156463]",0.08891642238341763,0.0,0.38984459255281817,0.010399717643587787,1.0,0.0,0.0,1.0,0.0,paramagnetic,435,135.44240044400942,13.786352333946692
